StateCode,NCESSCH,PCT_BACH,PCT_ADVC,P_EXPLT6,P_EXPGT5,MEAN_EXP,M_BSALT6,M_BSAGT5,M_BSAL
48,4.83486E+11,93,7,41.9,58.1,11,38339,48700,44363
48,4.83486E+11,87.8,12.2,26.8,73.2,14,41215,48859,46808
48,4.83486E+11,79.6,14.6,31.4,68.6,15,37569,50972,46765
48,4.83486E+11,100,0,54.5,45.5,7,40216,44781,42291
48,4.83486E+11,76.5,17.6,47.1,52.9,11,37453,50675,44453
48,4.83486E+11,89.9,7.8,39.5,60.5,9,37066,45760,42322
48,4.83486E+11,72.1,25.6,23.3,76.7,13,34830,46715,43951
48,4.83486E+11,90.9,9.1,54.5,45.5,7,38944,44684,41553
48,4.83486E+11,86.6,10.4,37.3,62.7,10,37898,45116,42423
48,4.83486E+11,87.2,-1,41,59,14,39904,51254,46598
48,4.83486E+11,87.8,12.2,41.5,58.5,10,39911,46865,43981
48,4.83486E+11,89.7,-1,61.5,38.5,7,38419,46329,41461
48,4.83486E+11,83.3,14.3,57.1,42.9,10,39734,47781,43183
48,4.83486E+11,77.8,-1,-1,77.8,16,-1,51143,47151
48,4.83486E+11,94.3,5.7,42.9,57.1,10,37701,45980,42431
48,4.83492E+11,100,0,38.5,61.5,10,33201,41974,38600
48,4.83492E+11,87.8,12.2,31.7,68.3,13,34145,45163,41670
48,4.83492E+11,85,15,25,75,12,33674,42476,40275
48,4.83492E+11,83.9,16.1,16.1,83.9,11,34420,40986,39927
48,4.83498E+11,76.7,20.9,16.3,83.7,19,30834,44419,42208
48,4.83498E+11,69,24.1,20.7,79.3,16,33721,42987,41070
48,4.83498E+11,76.9,20.5,33.3,66.7,12,30615,41031,37559
48,4.83498E+11,88,10,30,70,12,30872,41351,38207
48,4.83498E+11,72.2,27.8,0,100,22,-2,43989,43989
48,4.83498E+11,84,12,24,76,10,30075,39489,37230
48,4.83498E+11,84.4,15.6,15.6,84.4,14,30780,40593,39066
48,4.83501E+11,66,34,22,78,16,31589,44981,42035
48,4.83501E+11,85.7,14.3,28.6,71.4,14,31554,44224,40604
48,4.83501E+11,81.5,18.5,33.3,66.7,14,32428,44645,40573
48,4.83501E+11,75,25,22.2,77.8,16,30881,44229,41262
48,4.83501E+11,78.8,21.2,33.3,66.7,14,33393,43970,40445
48,4.83504E+11,100,0,23.1,76.9,12,34813,46400,43726
48,4.83504E+11,92.9,-1,35.7,64.3,13,37064,47765,43943
48,4.83504E+11,83.3,-1,-1,91.7,15,-1,48073,47035
48,4.83507E+11,92.9,-1,28.6,71.4,13,32229,45768,41899
48,4.83507E+11,80.8,19.2,19.2,80.8,16,32060,46619,43819
48,4.83507E+11,87.5,12.5,28.1,71.9,12,32378,43910,40667
48,4.83507E+11,89.3,10.7,32.1,67.9,11,32174,43156,39626
48,4.83507E+11,84.8,15.2,45.5,54.5,11,33620,45064,39863
48,4.83507E+11,88.5,11.5,30.8,69.2,12,32000,44890,40924
48,4.83507E+11,96.4,-1,32.1,67.9,12,32236,44206,40358
48,4.83507E+11,86.7,13.3,10,90,14,31903,44119,42897
48,4.83507E+11,84.6,15.4,30.8,69.2,13,32609,44905,41121
48,4.83507E+11,91.2,8.8,26.5,73.5,12,32719,44305,41238
48,4.83507E+11,66.7,33.3,16.7,83.3,14,32317,44763,42689
48,4.83507E+11,71.9,28.1,29.2,70.8,12,32811,43974,40719
48,4.8351E+11,66.7,33.3,31,69,11,42107,48613,46599
48,4.8351E+11,71.7,28.3,35,65,10,42230,47879,45902
48,4.8351E+11,82.9,17.1,34.3,65.7,10,42077,47181,45431
48,4.8351E+11,67.5,32.5,25,75,12,42318,49603,47782
48,4.8351E+11,70.5,29.5,52.5,47.5,9,41206,50075,45423
48,4.8351E+11,58.3,41.7,34.5,65.5,15,41472,53604,49415
48,4.8351E+11,74.6,25.4,39.4,60.6,11,41264,50421,46810
48,4.8351E+11,73.2,26.8,46.5,53.5,11,42158,51250,47024
48,4.8351E+11,59.3,40.7,29.6,70.4,10,41794,48553,46550
48,4.8351E+11,76.7,23.3,50,50,7,42209,46078,44143
48,4.8351E+11,61.8,38.2,41.8,58.2,11,41992,50956,47207
48,4.8351E+11,61.5,38.5,25.6,74.4,14,42042,50705,48484
48,4.8351E+11,60.5,39.5,31.6,68.4,11,42595,49762,47499
48,4.8351E+11,68.1,31.9,63.8,36.2,8,42338,50485,45285
48,4.8351E+11,77.6,22.4,40.8,59.2,7,42199,45583,44202
48,4.8351E+11,63,37,40.7,59.3,10,40948,48851,45631
48,4.8351E+11,71.2,28.8,30.5,69.5,12,42614,48806,46917
48,4.8351E+11,50.7,47,17.9,82.1,15,42724,52181,50487
48,4.8351E+11,73.3,26.7,20,80,13,42446,48916,47622
48,4.8351E+11,71.1,28.9,23.7,76.3,12,42187,49258,47583
48,4.8351E+11,69.8,30.2,32.6,67.4,12,42585,49260,47087
48,4.8351E+11,76.5,23.5,35.3,64.7,10,41802,48420,46084
48,4.8351E+11,65.3,34.7,42.7,57.3,9,41284,49303,45882
48,4.8351E+11,73.9,26.1,19.6,80.4,11,41937,47648,46531
48,4.8351E+11,62.5,37.5,18.8,81.3,16,42180,51660,49883
48,4.8351E+11,66.1,33.9,42.1,57.9,9,42125,48267,45678
48,4.8351E+11,70,30,35.7,64.3,10,41301,48648,46024
48,4.8351E+11,61,39,34.1,65.9,11,42578,48408,46417
48,4.8351E+11,67.6,32.4,37.8,62.2,10,42166,49365,46641
48,4.8351E+11,63.2,35.1,35.1,64.9,12,40655,51765,47867
48,4.8351E+11,54.8,44,25.9,74.1,13,43557,51381,49354
48,4.8351E+11,64.4,35.6,34.5,65.5,11,42526,49310,46971
48,4.8351E+11,70.7,29.3,36.6,63.4,11,42285,49753,47021
48,4.8351E+11,69.4,30.6,22.2,77.8,13,42429,49161,47665
48,4.8351E+11,58.5,41.5,35.8,64.2,12,41823,50832,47603
48,4.8351E+11,71.8,28.2,35.9,64.1,11,42390,48903,46565
48,4.8351E+11,62.2,37.8,48.9,51.1,8,42539,48527,45600
48,4.8351E+11,67.6,32.4,39.7,60.3,12,42287,51409,47787
48,4.8351E+11,72.7,27.3,50,50,8,42419,47479,44949
48,4.8351E+11,71.1,28.9,28.9,71.1,11,42024,48692,46766
48,4.8351E+11,68.6,31.4,43.1,56.9,10,42698,49211,46401
48,4.8351E+11,59,41,28,72,12,42298,48964,47097
48,4.8351E+11,75.5,24.5,40.8,59.2,9,42403,47109,45188
48,4.8351E+11,66,34,36,64,11,40701,49962,46628
48,4.8351E+11,55.8,44.2,20.9,79.1,13,41934,49544,47952
48,4.8351E+11,59.2,40.8,33.8,66.2,12,42017,50157,47406
48,4.8351E+11,62.8,37.2,30.2,69.8,11,42184,48717,46742
48,4.8351E+11,82.5,17.5,40,60,8,42258,45342,44108
48,4.8351E+11,55.5,44.5,22.7,77.3,14,42429,51303,49286
48,4.8351E+11,57.6,42.4,37.3,62.7,12,42371,51412,48041
48,4.8351E+11,77.5,22.5,42.5,57.5,9,42224,48126,45617
48,4.8351E+11,16.7,83.3,46.7,53.3,9,43855,49036,46618
48,4.8351E+11,38.9,61.1,-1,88.9,20,-1,53783,52709
48,4.8351E+11,76.3,23.7,50.8,49.2,8,41906,48585,45189
48,4.8351E+11,65.2,34.8,26.1,73.9,13,42220,50218,48131
48,4.8351E+11,50,50,21.4,78.6,10,42417,48425,47138
48,4.8351E+11,68,32,48,52,10,42379,49999,46341
48,4.8351E+11,78.9,21.1,47.4,52.6,8,41879,48191,45201
48,4.8351E+11,68.9,31.1,26.7,73.3,10,42155,47075,45763
48,4.8351E+11,82.4,17.6,58.8,41.2,6,42467,45828,43851
48,4.8351E+11,64.3,35.7,57.1,42.9,7,42737,47625,44832
48,4.8351E+11,74.1,25.9,74.1,25.9,6,42745,47238,43910
48,4.8351E+11,68.7,31.3,23.9,76.1,12,42177,48950,47332
48,4.8351E+11,70,30,40,60,10,42688,47913,45823
48,4.8351E+11,73.2,26.8,44.6,55.4,9,41172,47516,44684
48,4.8351E+11,68.4,31.6,31.6,68.4,9,41974,46955,45382
48,4.8351E+11,50,50,62.5,37.5,7,42790,48731,45018
48,4.8351E+11,59.6,40.4,29.8,70.2,11,42303,49220,47160
48,4.8351E+11,75,25,45,55,8,42175,47167,44921
48,4.8351E+11,67.5,32.5,45,55,8,42163,48189,45477
48,4.83513E+11,78.4,21.6,25.5,74.5,13,30098,41394,38515
48,4.83513E+11,71.1,28.9,15.6,84.4,16,31906,43738,41898
48,4.83513E+11,80.6,19.4,13.9,86.1,16,31412,43318,41665
48,4.83519E+11,87.5,-1,-1,75,13,-1,44124,42024
48,4.83519E+11,95,-1,40,60,11,36352,43454,40613
48,4.83519E+11,87.7,9.2,27.7,72.3,13,38259,44505,42775
48,4.83519E+11,86.5,13.5,35.1,64.9,9,36427,40773,39246
48,4.83519E+11,77.8,22.2,25,75,13,36658,43942,42121
48,4.83519E+11,-1,-1,-1,0,-1,-1,-2,-1
48,4.83519E+11,79.5,18.2,36.4,63.6,11,36121,43469,40797
48,4.83525E+11,80,20,40,60,13,36301,47712,43148
48,4.83525E+11,79.5,20.5,29.5,70.5,16,36174,50006,45919
48,4.83525E+11,90.2,7.8,9.8,90.2,12,42554,45606,45307
48,4.83525E+11,75.6,24.4,29.3,70.7,11,37573,46104,43607
48,4.83531E+11,87.5,12.5,25,75,11,33165,43880,41202
48,4.83531E+11,53.3,46.7,-1,86.7,14,-1,48796,46770
48,4.83531E+11,61.5,38.5,30.8,69.2,12,34638,46066,42550
48,4.83534E+11,83.3,-1,25,75,16,30775,47851,43582
48,4.83534E+11,88.9,-1,27.8,72.2,10,30162,39115,36628
48,4.83534E+11,100,0,0,100,13,-2,40535,40535
48,4.83537E+11,68.8,31.3,-1,93.8,12,-1,43094,42320
48,4.83537E+11,52.6,47.4,21.1,78.9,13,29693,46805,43202
48,4.83537E+11,70,30,-1,90,13,-1,43959,42913
48,4.8354E+11,96.3,-1,29.6,70.4,10,37425,42747,41170
48,4.8354E+11,78.9,21.1,-1,89.5,21,-1,50527,50159
48,4.8354E+11,79.6,20.4,32.7,67.3,13,36857,46655,43456
48,4.8354E+11,66.7,33.3,22.2,77.8,13,36725,45395,43468
48,4.8354E+11,79.6,20.4,24.1,75.9,14,37057,45884,43759
48,4.8354E+11,78.9,21.1,13.2,86.8,16,36822,46405,45144
48,4.8354E+11,82.9,17.1,22,78,14,37258,46170,44213
48,4.8354E+11,84.2,15.8,18.4,81.6,15,37350,45929,44348
48,4.8354E+11,62.5,37.5,0,100,19,-2,47614,47614
48,4.8354E+11,95.2,-1,42.9,57.1,10,37193,44466,41349
48,4.8354E+11,77.1,21,26.7,73.3,14,37924,46842,44464
48,4.8354E+11,82.4,17.6,41.2,58.8,12,36710,47001,42763
48,4.8354E+11,80.3,19.7,31,69,13,36982,46164,43319
48,4.83543E+11,84.6,15.4,17.9,82.1,15,36600,45936,44260
48,4.83543E+11,92,-1,20,80,14,35860,44759,42979
48,4.83543E+11,86.4,13.6,13.6,86.4,14,36500,44485,43396
48,4.83543E+11,60.5,39.5,13.2,86.8,19,36060,48604,46953
48,4.83543E+11,74.7,18.9,18.9,81.1,17,36550,47891,45742
48,4.83543E+11,83.3,16.7,-1,95.8,17,-1,45722,45346
48,4.83543E+11,87,13,-1,91.3,20,-1,48647,47535
48,4.83543E+11,87.5,12.5,-1,91.7,19,-1,47888,46939
48,4.83543E+11,88.9,-1,-1,88.9,16,-1,45387,44278
48,4.83543E+11,100,0,0,100,13,-2,42968,42968
48,4.83543E+11,100,0,-1,75,11,-1,41810,40433
48,4.83549E+11,91.2,8.8,23.5,76.5,14,30830,43670,40649
48,4.83549E+11,96.2,-1,19.2,80.8,14,33144,47459,44706
48,4.83549E+11,78.9,21.1,26.3,73.7,11,32062,42169,39510
48,4.83549E+11,-1,0,0,-1,-1,-2,-1,-1
48,4.83552E+11,76.3,23.7,42.1,57.9,10,29936,42487,37202
48,4.83552E+11,67.9,32.1,46.4,53.6,12,32195,44703,38895
48,4.83552E+11,83.3,16.7,45.8,54.2,9,32455,42228,37749
48,4.83552E+11,68.8,31.3,31.3,68.8,15,31663,45934,41474
48,4.83555E+11,95.2,-1,-1,90.5,18,-1,44661,43360
48,4.83555E+11,100,0,46.7,53.3,11,37567,45324,41704
48,4.83555E+11,88.9,-1,0,100,19,-2,44169,44169
48,4.83556E+11,85.7,-1,21.4,78.6,12,37102,45990,44085
48,4.83556E+11,90.6,9.4,37.5,62.5,10,37621,42889,40914
48,4.83556E+11,92.3,-1,-1,84.6,10,-1,42306,41537
48,4.83557E+11,81.8,18.2,21.2,78.8,14,36285,44054,42406
48,4.83557E+11,100,0,23.5,76.5,13,35845,44724,42635
48,4.83557E+11,88.9,11.1,25.9,74.1,12,36110,44594,42395
48,4.83558E+11,78.3,21.7,13,87,13,35780,46283,44913
48,4.83558E+11,74.2,25.8,32.3,67.7,12,36761,49657,45497
48,4.83558E+11,72.7,27.3,22.7,77.3,16,36822,51010,47785
48,4.83558E+11,81.8,-1,27.3,72.7,14,35780,49681,45890
48,4.8357E+11,70,30,40,60,10,31644,42387,38090
48,4.83573E+11,100,0,-1,66.7,13,-1,41508,37365
48,4.83573E+11,87.5,-1,-1,87.5,20,-1,45103,43101
48,4.83574E+11,100,0,-1,90,15,-1,41975,40789
48,4.83574E+11,88.2,-1,-1,88.2,17,-1,44359,42756
48,4.83574E+11,95.2,-1,23.8,76.2,15,30574,43494,40418
48,4.83574E+11,93.3,-1,-1,86.7,17,-1,42482,40724
48,4.83576E+11,69.2,30.8,30.8,69.2,16,29750,42970,38902
48,4.83576E+11,79.3,20.7,34.5,65.5,15,31015,43167,38977
48,4.83576E+11,88.9,-1,16.7,83.3,16,32279,41574,40025
48,4.8358E+11,84.8,15.2,47.8,52.2,11,31026,42060,36783
48,4.8358E+11,71.9,28.1,50,50,11,30323,41923,36123
48,4.8358E+11,88.2,-1,17.6,82.4,12,30900,39632,38091
48,4.83582E+11,100,0,30.8,69.2,13,29113,42611,38458
48,4.83585E+11,81,19,35.7,64.3,12,34629,42944,39975
48,4.83585E+11,94,6,30,70,11,36948,43901,41815
48,4.83585E+11,95.5,-1,22.7,77.3,14,37088,45033,43228
48,4.83585E+11,84.6,15.4,42.3,57.7,10,35501,43540,40139
48,4.83585E+11,-1,0,0,-1,-1,-2,-1,-1
48,4.83585E+11,96.3,-1,40.7,59.3,9,35164,41593,38974
48,4.83585E+11,-1,0,-1,0,-1,-1,-2,-1
48,4.83585E+11,-1,0,0,-1,-1,-2,-1,-1
48,4.83589E+11,92.3,-1,-1,84.6,13,-1,43422,41669
48,4.83591E+11,94.7,-1,68.4,31.6,6,37034,45075,39573
48,4.83591E+11,75,7.5,50,50,10,40993,47783,44388
48,4.83591E+11,95.8,-1,50,50,8,38280,42565,40423
48,4.83591E+11,0,0,-1,0,-1,-1,-2,-1
48,4.83591E+11,84.2,0,68.4,31.6,4,36209,40211,37473
48,4.83591E+11,97.3,0,54.1,45.9,7,36506,42929,39457
48,4.836E+11,81.4,18.6,46.5,53.5,10,39348,44965,42352
48,4.836E+11,70.3,29.7,29.7,70.3,11,40238,46508,44644
48,4.836E+11,87.5,12.5,31.3,68.8,11,39170,46364,44116
48,4.836E+11,76.2,23.8,42.9,57.1,9,39178,44809,42395
48,4.83618E+11,100,0,33.3,66.7,13,29957,43692,39114
48,4.83618E+11,96.3,-1,25.9,74.1,15,28754,40762,37649
48,4.83618E+11,100,0,-1,71.4,12,-1,41326,37722
48,4.83621E+11,88,12,16,84,16,29065,40654,38800
48,4.83621E+11,90.5,-1,19,81,11,28315,37779,35977
48,4.83621E+11,89.7,10.3,13.8,86.2,15,28608,41654,39855
48,4.83624E+11,76,20,44,56,12,34400,44146,39858
48,4.83624E+11,80.4,15.2,39.1,60.9,10,34668,43186,39853
48,4.83624E+11,89.2,10.8,32.4,67.6,11,35829,42364,40244
48,4.83624E+11,87.8,12.2,14.6,85.4,14,34650,42221,41113
48,4.83624E+11,89.5,-1,42.1,57.9,10,35361,42253,39351
48,4.83624E+11,-1,-1,-1,-1,8,-1,-1,37747
48,4.8363E+11,65,30,20,80,17,30878,40471,38553
48,4.8363E+11,76,20,40,60,14,29904,38180,34870
48,4.8363E+11,83.3,0,41.7,58.3,10,29960,35523,33205
48,4.8363E+11,0,0,-1,0,-1,-1,-2,-1
48,4.83639E+11,90.5,-1,57.1,42.9,7,29548,37949,33149
48,4.83639E+11,92.3,-1,30.8,69.2,11,30003,40576,37323
48,4.83639E+11,-1,0,0,-1,-1,-2,-1,-1
48,4.83639E+11,100,0,-1,75,15,-1,41912,38588
48,4.83642E+11,60,-1,-1,80,20,-1,44270,44270
48,4.83645E+11,65.9,34.1,22,78,18,42375,53412,50989
48,4.83645E+11,61.5,38.5,-1,92.3,19,-1,52804,51853
48,4.83645E+11,37.5,62.5,-1,87.5,15,-1,48958,48317
48,4.83648E+11,60,-1,0,100,20,-2,41470,41470
48,4.83648E+11,76.5,23.5,17.6,82.4,18,28517,43029,40468
48,4.83648E+11,100,0,-1,80,13,-1,41501,38665
48,4.83651E+11,90,-1,-1,90,17,-1,50158,48650
48,4.83651E+11,100,0,50,50,9,34754,47470,41112
48,4.83654E+11,92.5,7.5,47.5,52.5,12,34739,45183,40222
48,4.83654E+11,86.4,13.6,25,75,15,34818,45372,42733
48,4.83654E+11,75.6,20,22.2,77.8,13,34760,44785,42557
48,4.83654E+11,90.5,9.5,35.7,64.3,14,34873,45338,41601
48,4.83657E+11,87.5,12.5,25,75,16,35899,47999,44974
48,4.83657E+11,85.7,14.3,33.3,66.7,12,35499,45411,42107
48,4.83657E+11,92.9,-1,21.4,78.6,16,37040,46301,44316
48,4.83663E+11,85.7,-1,-1,92.9,17,-1,41382,40592
48,4.83663E+11,60,-1,0,100,18,-2,41516,41516
48,4.83666E+11,87.5,12.5,29.2,70.8,14,37829,47958,45004
48,4.83666E+11,82.9,17.1,17.1,82.9,16,38086,48206,46478
48,4.83666E+11,80,17.8,24.4,75.6,14,39574,48684,46457
48,4.83666E+11,82,18,34,66,11,39089,46117,43728
48,4.83666E+11,92.6,-1,14.8,85.2,13,39154,45649,44687
48,4.83666E+11,84,16,-1,92,18,-1,48830,47924
48,4.83666E+11,91.1,8.9,11.1,88.9,14,38601,45961,45143
48,4.83666E+11,-1,-1,0,100,19,-2,48707,48707
48,4.83675E+11,76.9,23.1,23.1,76.9,14,31203,41220,38909
48,4.83675E+11,51.5,48.5,21.2,78.8,16,31331,45864,42782
48,4.83675E+11,81.3,18.8,43.8,56.3,10,31400,41369,37007
48,4.83675E+11,73.7,26.3,42.1,57.9,11,34812,40849,38307
48,4.83678E+11,75.8,24.2,18.2,81.8,17,34132,45982,43828
48,4.83678E+11,82.1,17.9,17.9,82.1,17,30494,44519,42014
48,4.83693E+11,84.2,15.8,21.1,78.9,16,35983,47037,44710
48,4.83693E+11,57.9,42.1,0,100,18,-2,47298,47298
48,4.83696E+11,95.2,-1,33.3,66.7,10,30266,40442,37050
48,4.83696E+11,96,-1,32,68,11,30726,42354,38633
48,4.83697E+11,92.9,-1,-1,92.9,19,-1,45976,44914
48,4.83697E+11,88.6,11.4,11.4,88.6,16,34043,47360,45838
48,4.83697E+11,83.3,-1,0,100,17,-2,43469,43469
48,4.83697E+11,78.6,21.4,57.1,42.9,11,32359,44922,37743
48,4.83697E+11,83.8,16.2,43.2,56.8,12,31847,45216,39435
48,4.83699E+11,85.7,0,-1,71.4,13,-1,41510,37910
48,4.83699E+11,100,0,-1,71.4,10,-1,40412,37041
48,4.83702E+11,78.6,21.4,54.8,45.2,9,41239,48218,44396
48,4.83702E+11,78.9,21.1,42.1,57.9,11,41756,47819,45266
48,4.83702E+11,66,34,41.8,58.2,12,41899,48960,46006
48,4.83702E+11,70.6,29.4,38.2,61.8,13,41738,50038,46865
48,4.83702E+11,67.9,32.1,35.7,64.3,10,41839,46251,44675
48,4.83702E+11,69.4,30.6,25,75,14,41633,48446,46743
48,4.83702E+11,64.7,35.3,-1,88.2,16,-1,48794,47936
48,4.83702E+11,70,30,35,65,13,41715,48328,46013
48,4.83702E+11,76,24,40,60,10,41820,46781,44796
48,4.83702E+11,94.4,-1,58.3,41.7,6,41421,44982,42905
48,4.83702E+11,77.1,22.9,64.6,35.4,6,41602,45866,43112
48,4.83702E+11,76.2,23.8,35.7,64.3,11,40899,47199,44949
48,4.83702E+11,69.6,30.4,47.8,52.2,9,41700,47375,44661
48,4.83702E+11,66.7,33.3,29.4,70.6,13,42077,47959,46229
48,4.83702E+11,85.7,14.3,42.9,57.1,11,41734,47717,45153
48,4.83702E+11,87.2,12.8,51.3,48.7,10,41835,47200,44449
48,4.83702E+11,65.4,34.6,26,74,14,41853,48293,46621
48,4.83702E+11,86,14,65.1,34.9,6,41327,45116,42648
48,4.83702E+11,79.1,20.9,37.2,62.8,13,41090,49877,46607
48,4.83702E+11,75,25,30,70,15,41901,49662,47333
48,4.83702E+11,64.3,35.7,39.3,60.7,10,41998,46341,44635
48,4.83702E+11,85.7,14.3,62.9,37.1,5,41927,43800,42623
48,4.83702E+11,83.3,16.7,50,50,10,41732,48231,44982
48,4.83702E+11,80.8,19.2,42.3,57.7,12,41263,48959,45703
48,4.83702E+11,84.6,15.4,69.2,30.8,6,42016,45504,43089
48,4.83702E+11,69.9,30.1,32.7,67.3,13,41760,48793,46490
48,4.83702E+11,64.7,35.3,-1,88.2,20,-1,51663,50521
48,4.83702E+11,87.5,12.5,54.2,45.8,10,40980,49853,45047
48,4.83702E+11,79.1,20.9,45.3,54.7,10,41778,47078,44676
48,4.83702E+11,80,20,46.7,53.3,9,41214,46808,44197
48,4.83702E+11,84.4,15.6,37.5,62.5,12,41341,47581,45241
48,4.83702E+11,74.3,25.7,54.3,45.7,9,41656,47916,44518
48,4.83702E+11,80.5,19.5,56.1,43.9,9,41430,47976,44304
48,4.83702E+11,97,-1,69.7,30.3,5,41596,44809,42569
48,4.83702E+11,92.1,7.9,57.9,42.1,8,41046,45371,42867
48,4.83702E+11,84.2,15.8,36.8,63.2,12,41544,48293,45806
48,4.83702E+11,92.3,-1,61.5,38.5,7,41372,47182,43606
48,4.83702E+11,73.1,26.9,38.5,61.5,13,41970,48742,46138
48,4.83702E+11,80,20,56.7,43.3,9,41782,47245,44149
48,4.83702E+11,75,25,35.7,64.3,11,41010,46712,44675
48,4.83702E+11,87.1,12.9,45.2,54.8,9,41724,45561,43828
48,4.83702E+11,60,40,35,65,11,41793,47718,45644
48,4.83702E+11,75,25,44.4,55.6,10,41831,46958,44680
48,4.83702E+11,81.3,18.8,31.3,68.8,14,41680,49294,46915
48,4.83702E+11,91.7,8.3,58.3,41.7,10,41658,48743,44610
48,4.83702E+11,71.4,28.6,57.1,42.9,8,41943,46682,43974
48,4.83702E+11,87.5,12.5,45.8,54.2,7,41037,44832,43093
48,4.83702E+11,65.6,34.4,53.1,46.9,11,41838,49171,45275
48,4.83702E+11,87.8,12.2,48.8,51.2,10,41619,46911,44330
48,4.83702E+11,73.7,26.3,39.5,60.5,10,42012,47056,45065
48,4.83702E+11,87.2,12.8,46.2,53.8,9,41650,46604,44318
48,4.83702E+11,73.5,26.5,67.6,32.4,6,41864,45113,42915
48,4.83702E+11,88.6,11.4,65.9,34.1,5,41688,44207,42547
48,4.83702E+11,93.5,6.5,43.5,56.5,9,41750,45126,43658
48,4.83702E+11,91.7,8.3,72.2,27.8,5,41566,45136,42558
48,4.83708E+11,100,0,21.1,78.9,12,28200,39239,36915
48,4.83711E+11,81.8,18.2,22.7,77.3,15,28044,43414,39921
48,4.83711E+11,83.3,16.7,-1,94.4,17,-1,40311,39715
48,4.83714E+11,90.2,5.9,58.8,41.2,10,36471,49815,41966
48,4.83714E+11,92.7,-1,53.7,46.3,10,36104,42482,39060
48,4.83714E+11,91.4,8.6,42.9,57.1,10,37467,47832,43390
48,4.83714E+11,69.4,25,33.3,66.7,14,37765,46815,43798
48,4.83714E+11,85.3,9.2,45,55,11,37546,45523,41937
48,4.83714E+11,91.2,8.8,35.3,64.7,15,37807,49892,45626
48,4.83714E+11,82.4,13.5,41.8,58.2,12,37408,47608,43348
48,4.83714E+11,88,10,38,62,11,37917,45569,42662
48,4.83714E+11,97.4,-1,52.6,47.4,9,37940,45695,41614
48,4.83714E+11,95.6,-1,62.2,37.8,6,37583,41640,39116
48,4.83714E+11,93.9,6.1,57.1,42.9,10,38280,46193,41671
48,4.83714E+11,90,10,63.3,36.7,7,37176,43089,39344
48,4.83715E+11,61,34.1,7.3,92.7,20,39939,53558,52562
48,4.83715E+11,70.4,29.6,7.4,92.6,16,37428,51383,50350
48,4.83715E+11,50,45.8,0,100,22,-2,54332,54332
48,4.83715E+11,53.2,40.4,6.4,93.6,18,38679,52777,51878
48,4.83717E+11,88.6,11.4,37.1,62.9,15,37618,49823,45290
48,4.83717E+11,73.2,26.8,29.3,70.7,15,38362,50115,46675
48,4.83717E+11,83.9,12.9,29,71,13,36718,44692,42377
48,4.83717E+11,86.2,13.8,37.9,62.1,12,38743,46180,43359
48,4.8372E+11,93.1,-1,44.8,55.2,11,31117,43684,38051
48,4.8372E+11,68.4,31.6,21.1,78.9,15,31300,43732,41115
48,4.8372E+11,91.3,-1,13,87,13,30653,42769,41189
48,4.83723E+11,100,0,-1,75,12,-1,39785,36889
48,4.83723E+11,88.9,-1,0,100,17,-2,40550,40550
48,4.83726E+11,83.9,16.1,22.6,77.4,10,32594,38419,37104
48,4.83726E+11,84.2,15.8,44.7,55.3,12,31857,42166,37554
48,4.83726E+11,100,0,50,50,10,31920,40650,36285
48,4.83732E+11,83.3,-1,41.7,58.3,9,28160,42548,36553
48,4.83732E+11,81.3,18.8,-1,93.8,17,-1,44524,43685
48,4.83732E+11,85.7,-1,-1,85.7,14,-1,42820,41243
48,4.83738E+11,77.8,-1,0,100,21,-2,38796,38796
48,4.83738E+11,70,30,-1,90,16,-1,43404,42334
48,4.83741E+11,89.5,-1,15.8,84.2,15,31000,43197,41271
48,4.83741E+11,92.7,7.3,17.1,82.9,14,30771,43183,41064
48,4.83741E+11,84.8,15.2,27.3,72.7,12,31587,41740,38971
48,4.83741E+11,85.7,14.3,14.3,85.7,17,31333,44192,42355
48,4.83741E+11,95.5,-1,22.7,77.3,13,31220,41847,39432
48,4.83744E+11,73.7,26.3,42.1,57.9,11,32738,43675,39070
48,4.83744E+11,78.3,21.7,21.7,78.3,15,33120,42978,40835
48,4.83744E+11,66.7,33.3,33.3,66.7,16,33071,46263,41866
48,4.83744E+11,66.2,27.9,30.9,69.1,13,33007,42606,39642
48,4.83744E+11,81,19,40.5,59.5,13,32888,44204,39624
48,4.83744E+11,63.9,36.1,22.2,77.8,14,32950,43432,41102
48,4.83744E+11,73.5,26.5,17.6,82.4,15,32917,43534,41661
48,4.83744E+11,-1,-1,-1,0,-1,-1,-2,-1
48,4.83747E+11,100,0,0,100,19,-2,42766,42766
48,4.83747E+11,87.5,-1,0,100,18,-2,42936,42936
48,4.8375E+11,89.5,-1,0,100,22,-2,38935,38935
48,4.83759E+11,90,10,35,65,13,34871,44550,41163
48,4.83759E+11,85.3,11.8,32.4,67.6,13,34827,44536,41395
48,4.83759E+11,100,0,26.9,73.1,14,34879,43496,41176
48,4.83759E+11,75,-1,0,100,21,-2,46438,46438
48,4.83765E+11,73.5,23.5,29.4,70.6,10,40086,45981,44247
48,4.83765E+11,71.1,25.6,25.6,74.4,13,41255,49831,47639
48,4.83765E+11,76.9,20.5,25.6,74.4,11,39591,47264,45296
48,4.83765E+11,85.7,10.7,39.3,60.7,12,40120,48956,45484
48,4.83765E+11,63,37,17.4,82.6,14,42563,47706,46812
48,4.83765E+11,50,50,-1,75,11,-1,46394,47729
